zin_id,system,cover_text,stego_text,capacity_bits,bits_hidden,ppl_cover,ppl_stego,delta_ppl
43,synonyms,"Scandinaviërs hebben het begrip 'fika' geïntroduceerd, een pauze voor koffie en sociale interactie.","Scandinaviërs hebben het begrip 'fika 'geïntroduceerd, een pauze voor koffie en sociale interactie.",1,1,38.82442257067216,38.82442257067216,0.0
43,abbreviations,"Scandinaviërs hebben het begrip 'fika' geïntroduceerd, een pauze voor koffie en sociale interactie.","Scandinaviërs hebben het begrip 'fika' geïntroduceerd, een pauze voor koffie en sociale interactie.",1,1,38.82442257067216,38.82442257067216,0.0
43,combined,"Scandinaviërs hebben het begrip 'fika' geïntroduceerd, een pauze voor koffie en sociale interactie.","Scandinaviërs hebben het begrip 'fika 'geïntroduceerd, een pauze vr koffie en sociale interactie.",2,2,38.82442257067216,82.62539116275099,43.800968592078824
44,synonyms,In Turkije gaat koffiedrinken gepaard met eeuwenoude rituelen en tradities.,In Turkije gaat koffiedrinken gepaard met eeuwenoude rituelen en tradities.,0,0,4.185771449884752,4.185771449884752,0.0
44,abbreviations,In Turkije gaat koffiedrinken gepaard met eeuwenoude rituelen en tradities.,In Turkije gaat koffiedrinken gepaard met eeuwenoude rituelen en tradities.,0,0,4.185771449884752,4.185771449884752,0.0
44,combined,In Turkije gaat koffiedrinken gepaard met eeuwenoude rituelen en tradities.,In Turkije gaat koffiedrinken gepaard met eeuwenoude rituelen en tradities.,0,0,4.185771449884752,4.185771449884752,0.0
45,synonyms,Australië staat bekend om zijn innovatieve koffiecultuur en de flat white.,Australië staat bekend om zijn innovatieve koffiecultuur en de flat white.,0,0,64.52255083191498,64.52255083191498,0.0
45,abbreviations,Australië staat bekend om zijn innovatieve koffiecultuur en de flat white.,Australië staat bekend om zijn innovatieve koffiecultuur en de flat white.,0,0,64.52255083191498,64.52255083191498,0.0
45,combined,Australië staat bekend om zijn innovatieve koffiecultuur en de flat white.,Australië staat bekend om zijn innovatieve koffiecultuur en de flat white.,0,0,64.52255083191498,64.52255083191498,0.0
46,synonyms,Elke regio heeft zo zijn eigen koffiegewoonten en voorkeurbereidingen ontwikkeld.,Elke regio heeft zo zijn eigen koffiegewoonten en voorkeurbereidingen ontwikkeld.,0,0,13.835293860352051,13.835293860352051,0.0
46,abbreviations,Elke regio heeft zo zijn eigen koffiegewoonten en voorkeurbereidingen ontwikkeld.,Elke regio heeft zo zijn eigen koffiegewoonten en voorkeurbereidingen ontwikkeld.,0,0,13.835293860352051,13.835293860352051,0.0
46,combined,Elke regio heeft zo zijn eigen koffiegewoonten en voorkeurbereidingen ontwikkeld.,Elke regio heeft zo zijn eigen koffiegewoonten en voorkeurbereidingen ontwikkeld.,0,0,13.835293860352051,13.835293860352051,0.0
47,synonyms,De toekomst van het koffiehuis lijkt gewaarborgd ondanks alle veranderingen.,De toekomst van het café lijkt gewaarborgd ondanks alle veranderingen.,1,1,4.565826935502752,4.4074570537703375,-0.15836988173241462
47,abbreviations,De toekomst van het koffiehuis lijkt gewaarborgd ondanks alle veranderingen.,De toekomst v.h. koffiehuis lijkt gewaarborgd ondanks alle veranderingen.,1,1,4.565826935502752,16.344523594109088,11.778696658606336
47,combined,De toekomst van het koffiehuis lijkt gewaarborgd ondanks alle veranderingen.,De toekomst v.h. café lijkt gewaarborgd ondanks alle veranderingen.,2,2,4.565826935502752,14.8702499299431,10.304422994440348
48,synonyms,Mensen blijven behoefte houden aan fysieke ontmoetingsplaatsen buiten hun huis.,Mensen blijven behoefte hechten aan fysieke ontmoetingsplaatsen buiten hun huis.,2,2,10.178217980834404,20.13611933753742,9.957901356703015
48,abbreviations,Mensen blijven behoefte houden aan fysieke ontmoetingsplaatsen buiten hun huis.,Mensen blijven behoefte houden aan fysieke ontmoetingsplaatsen buiten hun huis.,0,0,10.178217980834404,10.178217980834404,0.0
48,combined,Mensen blijven behoefte houden aan fysieke ontmoetingsplaatsen buiten hun huis.,Mensen blijven behoefte hechten aan fysieke ontmoetingsplaatsen buiten hun huis.,2,2,10.178217980834404,20.13611933753742,9.957901356703015
49,synonyms,Het koffiehuis vervult daarin een unieke functie die niet digitaal te vervangen is.,Het koffiehuis vervult daarin een unieke functie die niet digitaal te vervangen is.,1,1,13.805877299662495,13.805877299662495,0.0
49,abbreviations,Het koffiehuis vervult daarin een unieke functie die niet digitaal te vervangen is.,Het koffiehuis vervult daarin een unieke functie die niet digitaal te vervangen is.,0,0,13.805877299662495,13.805877299662495,0.0
49,combined,Het koffiehuis vervult daarin een unieke functie die niet digitaal te vervangen is.,Het koffiehuis vervult daarin een unieke functie die niet digitaal te vervangen is.,1,1,13.805877299662495,13.805877299662495,0.0
50,synonyms,"Zolang er koffie is, zullen er plekken zijn waar mensen samenkomen om deze te drinken.","Zolang er koffie is, zullen er plekken worden waar mensen samenkomen om deze te drinken.",1,1,3.9921809930311225,6.9101904837394486,2.918009490708326
50,abbreviations,"Zolang er koffie is, zullen er plekken zijn waar mensen samenkomen om deze te drinken.","Zolang er koffie is, zullen er plekken zijn waar mensen samenkomen om deze te drinken.",0,0,3.9921809930311225,3.9921809930311225,0.0
50,combined,"Zolang er koffie is, zullen er plekken zijn waar mensen samenkomen om deze te drinken.","Zolang er koffie is, zullen er plekken worden waar mensen samenkomen om deze te drinken.",1,1,3.9921809930311225,6.9101904837394486,2.918009490708326
51,synonyms,Het noorderlicht behoort tot de meest spectaculaire natuurverschijnselen op aarde.,Het noorderlicht behoort tot de meest spectaculaire natuurverschijnselen op aarde.,1,1,6.6330095138336995,6.6330095138336995,0.0
51,abbreviations,Het noorderlicht behoort tot de meest spectaculaire natuurverschijnselen op aarde.,Het noorderlicht behoort tot de meest spectaculaire natuurverschijnselen op aarde.,0,0,6.6330095138336995,6.6330095138336995,0.0
51,combined,Het noorderlicht behoort tot de meest spectaculaire natuurverschijnselen op aarde.,Het noorderlicht behoort tot de meest spectaculaire natuurverschijnselen op aarde.,1,1,6.6330095138336995,6.6330095138336995,0.0
52,synonyms,Wetenschappelijk staat dit fenomeen bekend als aurora borealis in het noordelijk halfrond.,Wetenschappelijk staat dit fenomeen bekend als aurora borealis in het noordelijk halfrond.,0,0,14.048787431261403,14.048787431261403,0.0
52,abbreviations,Wetenschappelijk staat dit fenomeen bekend als aurora borealis in het noordelijk halfrond.,Wetenschappelijk staat dit fenomeen bekend als aurora borealis in het noordelijk halfrond.,0,0,14.048787431261403,14.048787431261403,0.0
52,combined,Wetenschappelijk staat dit fenomeen bekend als aurora borealis in het noordelijk halfrond.,Wetenschappelijk staat dit fenomeen bekend als aurora borealis in het noordelijk halfrond.,0,0,14.048787431261403,14.048787431261403,0.0
53,synonyms,Op het zuidelijk halfrond spreekt men van aurora australis of het zuiderlicht.,Op het zuidelijk halfrond spreekt men van aurora australis of het zuiderlicht.,0,0,27.27553037644329,27.27553037644329,0.0
53,abbreviations,Op het zuidelijk halfrond spreekt men van aurora australis of het zuiderlicht.,Op het zuidelijk halfrond spreekt men van aurora australis of het zuiderlicht.,0,0,27.27553037644329,27.27553037644329,0.0
53,combined,Op het zuidelijk halfrond spreekt men van aurora australis of het zuiderlicht.,Op het zuidelijk halfrond spreekt men van aurora australis of het zuiderlicht.,0,0,27.27553037644329,27.27553037644329,0.0
54,synonyms,De Vikings geloofden dat het noorderlicht weerkaatsingen waren van de schilden van Walkuren.,De Vikings geloofden dat het noorderlicht weerkaatsingen waren van de schilden van Walkuren.,0,0,31.676223882674627,31.676223882674627,0.0
54,abbreviations,De Vikings geloofden dat het noorderlicht weerkaatsingen waren van de schilden van Walkuren.,De Vikings geloofden dat het noorderlicht weerkaatsingen waren v.d. schilden van Walkuren.,1,1,31.676223882674627,55.1597686687563,23.483544786081673
54,combined,De Vikings geloofden dat het noorderlicht weerkaatsingen waren van de schilden van Walkuren.,De Vikings geloofden dat het noorderlicht weerkaatsingen waren v.d. schilden van Walkuren.,1,1,31.676223882674627,55.1597686687563,23.483544786081673
55,synonyms,Andere culturen zagen er dansende geesten of voorspellingen van oorlog in.,Andere culturen zagen er dansende geesten of voorspellingen van oorlog in.,0,0,6.297484595364921,6.297484595364921,0.0
55,abbreviations,Andere culturen zagen er dansende geesten of voorspellingen van oorlog in.,Andere culturen zagen er dansende geesten of voorspellingen van oorlog in.,0,0,6.297484595364921,6.297484595364921,0.0
55,combined,Andere culturen zagen er dansende geesten of voorspellingen van oorlog in.,Andere culturen zagen er dansende geesten of voorspellingen van oorlog in.,0,0,6.297484595364921,6.297484595364921,0.0
56,synonyms,De Inuit dachten dat de lichten de zielen van hun voorouders waren die speelden.,De Inuit dachten dat de lichten de zielen van hun voorouders waren die speelden.,0,0,17.834296637322705,17.834296637322705,0.0
56,abbreviations,De Inuit dachten dat de lichten de zielen van hun voorouders waren die speelden.,De Inuit dachten dat de lichten de zielen van hun voorouders waren die speelden.,0,0,17.834296637322705,17.834296637322705,0.0
56,combined,De Inuit dachten dat de lichten de zielen van hun voorouders waren die speelden.,De Inuit dachten dat de lichten de zielen van hun voorouders waren die speelden.,0,0,17.834296637322705,17.834296637322705,0.0
57,synonyms,Pas in de moderne tijd begonnen wetenschappers de werkelijke oorzaak te ontrafelen.,Pas in de moderne tijd begonnen wetenschappers de werkelijke oorzaak te ontrafelen.,2,2,3.9539474432807795,3.9539474432807795,0.0
57,abbreviations,Pas in de moderne tijd begonnen wetenschappers de werkelijke oorzaak te ontrafelen.,Pas in de moderne tijd begonnen wetenschappers de werkelijke oorzaak te ontrafelen.,0,0,3.9539474432807795,3.9539474432807795,0.0
57,combined,Pas in de moderne tijd begonnen wetenschappers de werkelijke oorzaak te ontrafelen.,Pas in de moderne tijd begonnen wetenschappers de werkelijke oorzaak te ontrafelen.,2,2,3.9539474432807795,3.9539474432807795,0.0
58,synonyms,Het noorderlicht ontstaat door de interactie tussen zonnewind en het magnetisch veld van de aarde.,Het noorderlicht ontstaat door de interactie tussen zonnewind en het magnetisch gebied van de aarde.,1,1,5.019881409695505,7.5574649943065655,2.5375835846110606
58,abbreviations,Het noorderlicht ontstaat door de interactie tussen zonnewind en het magnetisch veld van de aarde.,Het noorderlicht ontstaat door de interactie tussen zonnewind en het magnetisch veld v.d. aarde.,1,1,5.019881409695505,7.49394640801044,2.474064998314935
58,combined,Het noorderlicht ontstaat door de interactie tussen zonnewind en het magnetisch veld van de aarde.,Het noorderlicht ontstaat door de interactie tussen zonnewind en het magnetisch gebied v.d. aarde.,2,2,5.019881409695505,10.85122827244785,5.831346862752345
59,synonyms,De zon stoot voortdurend geladen deeltjes uit die door de ruimte reizen.,De zon stoot voortdurend geladen deeltjes uit die door de ruimte reizen.,0,0,9.08792043565339,9.08792043565339,0.0
59,abbreviations,De zon stoot voortdurend geladen deeltjes uit die door de ruimte reizen.,De zon stoot voortdurend geladen deeltjes uit die door de ruimte reizen.,0,0,9.08792043565339,9.08792043565339,0.0
59,combined,De zon stoot voortdurend geladen deeltjes uit die door de ruimte reizen.,De zon stoot voortdurend geladen deeltjes uit die door de ruimte reizen.,0,0,9.08792043565339,9.08792043565339,0.0
60,synonyms,"Wanneer deze deeltjes het magnetisch veld van de aarde raken, worden ze naar de polen geleid.","Wanneer deze deeltjes het magnetisch gebied van de aarde raken, worden ze naar de polen geleid.",2,2,2.2748571946438334,2.506291895010861,0.23143470036702762
60,abbreviations,"Wanneer deze deeltjes het magnetisch veld van de aarde raken, worden ze naar de polen geleid.","Wanneer deze deeltjes het magnetisch veld v.d. aarde raken, worden ze naar de polen geleid.",1,1,2.2748571946438334,3.824859345409608,1.5500021507657746
60,combined,"Wanneer deze deeltjes het magnetisch veld van de aarde raken, worden ze naar de polen geleid.","Wanneer deze deeltjes het magnetisch gebied van de aarde raken, worden ze naar de polen geleid.",3,3,2.2748571946438334,2.506291895010861,0.23143470036702762
61,synonyms,Daar botsen ze met zuurstof- en stikstofmoleculen in de atmosfeer.,Daar botsen ze met zuurstof- en stikstofmoleculen in de atmosfeer.,1,1,3.593295895635871,3.593295895635871,0.0
61,abbreviations,Daar botsen ze met zuurstof- en stikstofmoleculen in de atmosfeer.,Daar botsen ze met zuurstof- en stikstofmoleculen in de atmosfeer.,0,0,3.593295895635871,3.593295895635871,0.0
61,combined,Daar botsen ze met zuurstof- en stikstofmoleculen in de atmosfeer.,Daar botsen ze met zuurstof- en stikstofmoleculen in de atmosfeer.,1,1,3.593295895635871,3.593295895635871,0.0
62,synonyms,Bij deze botsingen komt energie vrij in de vorm van licht.,Bij deze botsingen komt energie vrij in de vorm van licht.,0,0,4.405641266407364,4.405641266407364,0.0
62,abbreviations,Bij deze botsingen komt energie vrij in de vorm van licht.,Bij deze botsingen komt energie vrij in de vorm van licht.,0,0,4.405641266407364,4.405641266407364,0.0
62,combined,Bij deze botsingen komt energie vrij in de vorm van licht.,Bij deze botsingen komt energie vrij in de vorm van licht.,0,0,4.405641266407364,4.405641266407364,0.0
63,synonyms,Zuurstofmoleculen produceren vooral groene en rode kleuren in het spectrum.,Zuurstofmoleculen produceren vooral groene en rode kleuren in het spectrum.,1,1,29.136182250067254,29.136182250067254,0.0
63,abbreviations,Zuurstofmoleculen produceren vooral groene en rode kleuren in het spectrum.,Zuurstofmoleculen produceren vooral groene en rode kleuren in het spectrum.,0,0,29.136182250067254,29.136182250067254,0.0
63,combined,Zuurstofmoleculen produceren vooral groene en rode kleuren in het spectrum.,Zuurstofmoleculen produceren vooral groene en rode kleuren in het spectrum.,1,1,29.136182250067254,29.136182250067254,0.0
64,synonyms,Stikstof zorgt voor de blauwe en paarse tinten die soms zichtbaar zijn.,Stikstof zorgt voor de blauwe en paarse tinten die soms zichtbaar zijn.,1,1,12.018985806607962,12.018985806607962,0.0
64,abbreviations,Stikstof zorgt voor de blauwe en paarse tinten die soms zichtbaar zijn.,Stikstof zorgt voor de blauwe en paarse tinten die soms zichtbaar zijn.,1,1,12.018985806607962,12.018985806607962,0.0
